local & idf & binary & wst & glove & 200d & bmk_train & sum & cosine & 0.65349
local & idf & binary & wst & glove & 200d & bmk_train & avg & cosine & 0.65349
local & tfidf & sublinear & wst & glove & 200d & bmk_train & sum & cosine & 0.65311
local & tfidf & sublinear & wst & glove & 200d & bmk_train & avg & cosine & 0.65311
local & tfidf & freq & wst & glove & 200d & bmk_train & sum & cosine & 0.65245
local & tfidf & freq & wst & glove & 200d & bmk_train & avg & cosine & 0.65245
local & tfidf & sublinear & wst & w2v & 50d & bmk_train & sum & manha & 0.65216
local & tfidf & freq & wst & w2v & 50d & bmk_train & sum & manha & 0.65208
local & tfidf & binary & wst & w2v & 50d & bmk_train & sum & manha & 0.65142
local & tfidf & sublinear & wst & w2v & 300d & bmk_train & sum & euclid & 0.64383
local & tfidf & sublinear & wst & w2v & 300d & bmk_train & sum & manha & 0.64382
local & tfidf & freq & wst & w2v & 300d & bmk_train & sum & euclid & 0.64337
local & tfidf & freq & wst & w2v & 300d & bmk_train & sum & manha & 0.64333
local & tfidf & binary & wst & w2v & 300d & bmk_train & sum & manha & 0.64294
local & tfidf & binary & wst & w2v & 300d & bmk_train & sum & euclid & 0.64290
local & tfidf & sublinear & wst & dep2vec & 300d & bmk_train & sum & euclid & 0.63293
local & tfidf & binary & wst & dep2vec & 300d & bmk_train & sum & euclid & 0.63273
local & tfidf & freq & wst & dep2vec & 300d & bmk_train & sum & euclid & 0.63187
local & tfidf & sublinear & wst & dep2vec & 300d & bmk_train & sum & manha & 0.63181
local & tfidf & binary & wst & dep2vec & 300d & bmk_train & sum & manha & 0.63163
local & tfidf & freq & wst & dep2vec & 300d & bmk_train & sum & manha & 0.63073
local & idf & sublinear & wst & glove & 300d & bmk_train & avg & manha & 0.60705
local & idf & freq & wst & glove & 300d & bmk_train & avg & manha & 0.60705
local & idf & binary & wst & glove & 300d & bmk_train & avg & manha & 0.60705
local & idf & sublinear & wst & glove & 300d & bmk_train & avg & euclid & 0.60358
local & idf & freq & wst & glove & 300d & bmk_train & avg & euclid & 0.60358
local & idf & binary & wst & glove & 300d & bmk_train & avg & euclid & 0.60358
local & idf & sublinear & wst & glove & 200d & bmk_train & avg & manha & 0.60146
local & idf & freq & wst & glove & 200d & bmk_train & avg & manha & 0.60146
local & idf & binary & wst & glove & 200d & bmk_train & avg & manha & 0.60146
local & idf & sublinear & wst & glove & 200d & bmk_train & avg & euclid & 0.60007
local & idf & freq & wst & glove & 200d & bmk_train & avg & euclid & 0.60007
local & idf & binary & wst & glove & 200d & bmk_train & avg & euclid & 0.60007
local & idf & sublinear & wst & fstx & 200d & bmk_train & avg & manha & 0.59370
local & idf & freq & wst & fstx & 200d & bmk_train & avg & manha & 0.59370
local & idf & binary & wst & fstx & 200d & bmk_train & avg & manha & 0.59370
local & idf & sublinear & wst & fstx & 200d & bmk_train & avg & euclid & 0.59337
local & idf & freq & wst & fstx & 200d & bmk_train & avg & euclid & 0.59337
local & idf & binary & wst & fstx & 200d & bmk_train & avg & euclid & 0.59337
local & idf & sublinear & wst & fstx & 300d & bmk_train & avg & euclid & 0.59274
local & idf & freq & wst & fstx & 300d & bmk_train & avg & euclid & 0.59274
local & idf & binary & wst & fstx & 300d & bmk_train & avg & euclid & 0.59274
local & idf & sublinear & wst & fstx & 300d & bmk_train & avg & manha & 0.59237
local & idf & freq & wst & fstx & 300d & bmk_train & avg & manha & 0.59237
local & idf & binary & wst & fstx & 300d & bmk_train & avg & manha & 0.59237
local & idf & sublinear & wst & fstx & 500d & bmk_train & avg & manha & 0.59012
local & idf & freq & wst & fstx & 500d & bmk_train & avg & manha & 0.59012
local & idf & binary & wst & fstx & 500d & bmk_train & avg & manha & 0.59012
local & idf & sublinear & wst & fstx & 500d & bmk_train & avg & euclid & 0.58995
local & idf & freq & wst & fstx & 500d & bmk_train & avg & euclid & 0.58995
local & idf & binary & wst & fstx & 500d & bmk_train & avg & euclid & 0.58995
local & idf & sublinear & wst & w2v & 200d & bmk_train & avg & euclid & 0.58577
local & idf & freq & wst & w2v & 200d & bmk_train & avg & euclid & 0.58577
local & idf & binary & wst & w2v & 200d & bmk_train & avg & euclid & 0.58577
local & idf & sublinear & wst & w2v & 200d & bmk_train & avg & manha & 0.58563
local & idf & freq & wst & w2v & 200d & bmk_train & avg & manha & 0.58563
local & idf & binary & wst & w2v & 200d & bmk_train & avg & manha & 0.58563
local & idf & sublinear & wst & fstx & 1000d & bmk_train & avg & euclid & 0.58345
local & idf & freq & wst & fstx & 1000d & bmk_train & avg & euclid & 0.58345
local & idf & binary & wst & fstx & 1000d & bmk_train & avg & euclid & 0.58345
local & idf & sublinear & wst & fstx & 1000d & bmk_train & avg & manha & 0.58330
local & idf & freq & wst & fstx & 1000d & bmk_train & avg & manha & 0.58330
local & idf & binary & wst & fstx & 1000d & bmk_train & avg & manha & 0.58330
local & idf & sublinear & wst & w2v & 100d & bmk_train & avg & euclid & 0.58075
local & idf & freq & wst & w2v & 100d & bmk_train & avg & euclid & 0.58075
local & idf & binary & wst & w2v & 100d & bmk_train & avg & euclid & 0.58075
local & idf & sublinear & wst & w2v & 100d & bmk_train & avg & manha & 0.57902
local & idf & freq & wst & w2v & 100d & bmk_train & avg & manha & 0.57902
local & idf & binary & wst & w2v & 100d & bmk_train & avg & manha & 0.57902
local & idf & sublinear & wst & w2v & 500d & bmk_train & avg & euclid & 0.57746
local & idf & freq & wst & w2v & 500d & bmk_train & avg & euclid & 0.57746
local & idf & binary & wst & w2v & 500d & bmk_train & avg & euclid & 0.57746
local & idf & sublinear & wst & w2v & 500d & bmk_train & avg & manha & 0.57707
local & idf & freq & wst & w2v & 500d & bmk_train & avg & manha & 0.57707
local & idf & binary & wst & w2v & 500d & bmk_train & avg & manha & 0.57707
local & idf & sublinear & wst & w2v & 1000d & bmk_train & avg & euclid & 0.57669
local & idf & freq & wst & w2v & 1000d & bmk_train & avg & euclid & 0.57669
local & idf & binary & wst & w2v & 1000d & bmk_train & avg & euclid & 0.57669
local & idf & sublinear & wst & w2v & 50d & bmk_train & avg & euclid & 0.57620
local & idf & freq & wst & w2v & 50d & bmk_train & avg & euclid & 0.57620
local & idf & binary & wst & w2v & 50d & bmk_train & avg & euclid & 0.57620
local & idf & sublinear & wst & w2v & 1000d & bmk_train & avg & manha & 0.57609
local & idf & freq & wst & w2v & 1000d & bmk_train & avg & manha & 0.57609
local & idf & binary & wst & w2v & 1000d & bmk_train & avg & manha & 0.57609
local & idf & sublinear & wst & w2v & 300d & bmk_train & avg & manha & 0.57390
local & idf & freq & wst & w2v & 300d & bmk_train & avg & manha & 0.57390
local & idf & binary & wst & w2v & 300d & bmk_train & avg & manha & 0.57390
local & idf & sublinear & wst & w2v & 300d & bmk_train & avg & euclid & 0.57387
local & idf & freq & wst & w2v & 300d & bmk_train & avg & euclid & 0.57387
local & idf & binary & wst & w2v & 300d & bmk_train & avg & euclid & 0.57387
local & idf & sublinear & wst & w2v & 50d & bmk_train & avg & manha & 0.57254
local & idf & freq & wst & w2v & 50d & bmk_train & avg & manha & 0.57254
local & idf & binary & wst & w2v & 50d & bmk_train & avg & manha & 0.57254
local & tfidf & sublinear & wst & glove & 300d & bmk_train & avg & manha & 0.56737
local & tfidf & freq & wst & glove & 200d & bmk_train & avg & manha & 0.56699
local & tfidf & sublinear & wst & glove & 200d & bmk_train & avg & manha & 0.56687
local & tfidf & freq & wst & glove & 300d & bmk_train & avg & manha & 0.56664
local & idf & sublinear & wst & fstx & 100d & bmk_train & avg & euclid & 0.56656
local & idf & freq & wst & fstx & 100d & bmk_train & avg & euclid & 0.56656
local & idf & binary & wst & fstx & 100d & bmk_train & avg & euclid & 0.56656
local & tfidf & binary & wst & glove & 300d & bmk_train & avg & manha & 0.56582
local & tfidf & sublinear & wst & glove & 200d & bmk_train & avg & euclid & 0.56499
local & tfidf & freq & wst & glove & 200d & bmk_train & avg & euclid & 0.56496
local & idf & sublinear & wst & fstx & 100d & bmk_train & avg & manha & 0.56476
